"Tabela 793 - População residente"
"Variável - População residente (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","2107100","Morros (MA)","17077"
"MU","2107209","Nina Rodrigues (MA)","10003"
"MU","2107258","Nova Colinas (MA)","4829"
"MU","2107308","Nova Iorque (MA)","4892"
"MU","2107357","Nova Olinda do Maranhão (MA)","17121"
"MU","2107407","Olho d'Água das Cunhãs (MA)","17361"
"MU","2107456","Olinda Nova do Maranhão (MA)","12068"
"MU","2107506","Paço do Lumiar (MA)","98175"
"MU","2107605","Palmeirândia (MA)","18105"
"MU","2107704","Paraibano (MA)","19453"
"MU","2107803","Parnarama (MA)","34912"
"MU","2107902","Passagem Franca (MA)","17085"
"MU","2108009","Pastos Bons (MA)","17507"
"MU","2108058","Paulino Neves (MA)","12799"
"MU","2108108","Paulo Ramos (MA)","16129"
"MU","2108207","Pedreiras (MA)","37984"
"MU","2108256","Pedro do Rosário (MA)","21714"
"MU","2108306","Penalva (MA)","33473"
"MU","2108405","Peri Mirim (MA)","12219"
"MU","2108454","Peritoró (MA)","19017"
"MU","2108504","Pindaré-Mirim (MA)","30927"
"MU","2108603","Pinheiro (MA)","74123"
"MU","2108702","Pio XII (MA)","21821"
"MU","2108801","Pirapemas (MA)","15043"
"MU","2108900","Poção de Pedras (MA)","15853"
"MU","2109007","Porto Franco (MA)","18692"
"MU","2109056","Porto Rico do Maranhão (MA)","6900"
"MU","2109106","Presidente Dutra (MA)","40004"
"MU","2109205","Presidente Juscelino (MA)","11705"
"MU","2109239","Presidente Médici (MA)","6058"
"MU","2109270","Presidente Sarney (MA)","15606"
"MU","2109304","Presidente Vargas (MA)","9798"
"MU","2109403","Primeira Cruz (MA)","11999"
"MU","2109452","Raposa (MA)","24201"
"MU","2109502","Riachão (MA)","21016"
"MU","2109551","Ribamar Fiquene (MA)","7170"
"MU","2109601","Rosário (MA)","37920"
"MU","2109700","Sambaíba (MA)","5792"
"MU","2109759","Santa Filomena do Maranhão (MA)","5526"
"MU","2109809","Santa Helena (MA)","34022"
"MU","2109908","Santa Inês (MA)","82026"
"MU","2110005","Santa Luzia (MA)","69306"
"MU","2110039","Santa Luzia do Paruá (MA)","19633"
"MU","2110104","Santa Quitéria do Maranhão (MA)","28341"
"MU","2110203","Santa Rita (MA)","30882"
"MU","2110237","Santana do Maranhão (MA)","10537"
"MU","2110278","Santo Amaro do Maranhão (MA)","11155"
"MU","2110302","Santo Antônio dos Lopes (MA)","14225"
"MU","2110401","São Benedito do Rio Preto (MA)","17191"
"MU","2110500","São Bento (MA)","37449"
"MU","2110609","São Bernardo (MA)","25480"
"MU","2110658","São Domingos do Azeitão (MA)","6953"
"MU","2110708","São Domingos do Maranhão (MA)","32557"
"MU","2110807","São Félix de Balsas (MA)","4398"
"MU","2110856","São Francisco do Brejão (MA)","8431"
"MU","2110906","São Francisco do Maranhão (MA)","14194"
"MU","2111003","São João Batista (MA)","18108"
"MU","2111029","São João do Carú (MA)","12281"
"MU","2111052","São João do Paraíso (MA)","11267"
"MU","2111078","São João do Soter (MA)","16592"
"MU","2111102","São João dos Patos (MA)","23576"
"MU","2111201","São José de Ribamar (MA)","131379"
"MU","2111250","São José dos Basílios (MA)","7282"
"MU","2111300","São Luís (MA)","957515"
"MU","2111409","São Luís Gonzaga do Maranhão (MA)","19655"
"MU","2111508","São Mateus do Maranhão (MA)","38045"
"MU","2111532","São Pedro da Água Branca (MA)","11113"
"MU","2111573","São Pedro dos Crentes (MA)","4020"
"MU","2111607","São Raimundo das Mangabeiras (MA)","15962"
"MU","2111631","São Raimundo do Doca Bezerra (MA)","4502"
"MU","2111672","São Roberto (MA)","4989"
"MU","2111706","São Vicente Ferrer (MA)","19692"
"MU","2111722","Satubinha (MA)","8399"
"MU","2111748","Senador Alexandre Costa (MA)","9071"
"MU","2111763","Senador La Rocque (MA)","20793"
"MU","2111789","Serrano do Maranhão (MA)","10576"
"MU","2111805","Sítio Novo (MA)","15549"
"MU","2111904","Sucupira do Norte (MA)","10235"
"MU","2111953","Sucupira do Riachão (MA)","4675"
"MU","2112001","Tasso Fragoso (MA)","6652"
"MU","2112100","Timbiras (MA)","26132"
"MU","2112209","Timon (MA)","144333"
"MU","2112233","Trizidela do Vale (MA)","18300"
"MU","2112274","Tufilândia (MA)","5517"
"MU","2112308","Tuntum (MA)","37894"
"MU","2112407","Turiaçu (MA)","32491"
"MU","2112456","Turilândia (MA)","20119"
"MU","2112506","Tutóia (MA)","46280"
"MU","2112605","Urbano Santos (MA)","21747"
"MU","2112704","Vargem Grande (MA)","43228"
"MU","2112803","Viana (MA)","47466"
"MU","2112852","Vila Nova dos Martírios (MA)","8671"
"MU","2112902","Vitória do Mearim (MA)","30935"
"MU","2113009","Vitorino Freire (MA)","30235"
"MU","2114007","Zé Doca (MA)","45008"
"MU","2200053","Acauã (PI)","6300"
"MU","2200103","Agricolândia (PI)","4980"
"MU","2200202","Água Branca (PI)","15887"
"MU","2200251","Alagoinha do Piauí (PI)","7447"
"MU","2200277","Alegrete do Piauí (PI)","4482"
"MU","2200301","Alto Longá (PI)","13612"
"MU","2200400","Altos (PI)","38328"
"MU","2200459","Alvorada do Gurguéia (PI)","4976"
"MU","2200509","Amarante (PI)","17316"
"MU","2200608","Angical do Piauí (PI)","6609"
"MU","2200707","Anísio de Abreu (PI)","8197"
"MU","2200806","Antônio Almeida (PI)","3140"
"MU","2200905","Aroazes (PI)","5857"
"MU","2200954","Aroeiras do Itaim (PI)","2654"
"MU","2201002","Arraial (PI)","5002"
"MU","2201051","Assunção do Piauí (PI)","8011"
"MU","2201101","Avelino Lopes (PI)","11507"
"MU","2201150","Baixa Grande do Ribeiro (PI)","10232"
"MU","2201176","Barra D'Alcântara (PI)","3774"
"MU","2201200","Barras (PI)","43328"
"MU","2201309","Barreiras do Piauí (PI)","3355"
"MU","2201408","Barro Duro (PI)","6661"
"MU","2201507","Batalha (PI)","25724"
"MU","2201556","Bela Vista do Piauí (PI)","3344"
"MU","2201572","Belém do Piauí (PI)","2788"
"MU","2201606","Beneditinos (PI)","9560"
"MU","2201705","Bertolínia (PI)","5302"
"MU","2201739","Betânia do Piauí (PI)","9312"
"MU","2201770","Boa Hora (PI)","6086"
"MU","2201804","Bocaina (PI)","4039"
"MU","2201903","Bom Jesus (PI)","19532"
"MU","2201919","Bom Princípio do Piauí (PI)","5276"
"MU","2201929","Bonfim do Piauí (PI)","5185"
"MU","2201945","Boqueirão do Piauí (PI)","6325"
"MU","2201960","Brasileira (PI)","7699"
"MU","2201988","Brejo do Piauí (PI)","3181"
"MU","2202000","Buriti dos Lopes (PI)","19150"
"MU","2202026","Buriti dos Montes (PI)","7820"
"MU","2202059","Cabeceiras do Piauí (PI)","9438"
"MU","2202075","Cajazeiras do Piauí (PI)","3193"
"MU","2202083","Cajueiro da Praia (PI)","6981"
"MU","2202091","Caldeirão Grande do Piauí (PI)","5622"
"MU","2202109","Campinas do Piauí (PI)","5598"
"MU","2202117","Campo Alegre do Fidalgo (PI)","4451"
"MU","2202133","Campo Grande do Piauí (PI)","5645"
"MU","2202174","Campo Largo do Piauí (PI)","6726"
"MU","2202208","Campo Maior (PI)","44548"
"MU","2202251","Canavieira (PI)","3984"
"MU","2202307","Canto do Buriti (PI)","20673"
"MU","2202406","Capitão de Campos (PI)","10830"
"MU","2202455","Capitão Gervásio Oliveira (PI)","3865"
"MU","2202505","Caracol (PI)","10343"
"MU","2202539","Caraúbas do Piauí (PI)","5371"
"MU","2202554","Caridade do Piauí (PI)","4583"
"MU","2202604","Castelo do Piauí (PI)","18550"
"MU","2202653","Caxingó (PI)","5023"
"MU","2202703","Cocal (PI)","26201"
"MU","2202711","Cocal de Telha (PI)","4522"
"MU","2202729","Cocal dos Alves (PI)","5341"
"MU","2202737","Coivaras (PI)","3797"
"MU","2202752","Colônia do Gurguéia (PI)","5700"
"MU","2202778","Colônia do Piauí (PI)","7662"
"MU","2202802","Conceição do Canindé (PI)","4923"
"MU","2202851","Coronel José Dias (PI)","4356"
"MU","2202901","Corrente (PI)","24518"
"MU","2203008","Cristalândia do Piauí (PI)","7800"
"MU","2203107","Cristino Castro (PI)","9518"
"MU","2203206","Curimatá (PI)","10360"
"MU","2203230","Currais (PI)","4538"
"MU","2203255","Curralinhos (PI)","4072"
"MU","2203271","Curral Novo do Piauí (PI)","4898"
"MU","2203305","Demerval Lobão (PI)","12806"
"MU","2203354","Dirceu Arcoverde (PI)","6721"
"MU","2203404","Dom Expedito Lopes (PI)","6532"
"MU","2203420","Domingos Mourão (PI)","4312"
"MU","2203453","Dom Inocêncio (PI)","10329"
"MU","2203503","Elesbão Veloso (PI)","14174"
"MU","2203602","Eliseu Martins (PI)","4722"
"MU","2203701","Esperantina (PI)","36190"
"MU","2203750","Fartura do Piauí (PI)","5190"
"MU","2203800","Flores do Piauí (PI)","4468"
"MU","2203859","Floresta do Piauí (PI)","2551"
"MU","2203909","Floriano (PI)","56090"
"MU","2204006","Francinópolis (PI)","5292"
"MU","2204105","Francisco Ayres (PI)","5017"
"MU","2204154","Francisco Macedo (PI)","2255"
"MU","2204204","Francisco Santos (PI)","8293"
"MU","2204303","Fronteiras (PI)","11054"
"MU","2204352","Geminiano (PI)","5255"
"MU","2204402","Gilbués (PI)","10351"
"MU","2204501","Guadalupe (PI)","9587"
"MU","2204550","Guaribas (PI)","4343"
"MU","2204600","Hugo Napoleão (PI)","3674"
"MU","2204659","Ilha Grande (PI)","8420"
"MU","2204709","Inhuma (PI)","14973"
"MU","2204808","Ipiranga do Piauí (PI)","9354"
"MU","2204907","Isaías Coelho (PI)","7790"
"MU","2205003","Itainópolis (PI)","11084"
"MU","2205102","Itaueira (PI)","10558"
"MU","2205151","Jacobina do Piauí (PI)","5597"
"MU","2205201","Jaicós (PI)","16826"
"MU","2205250","Jardim do Mulato (PI)","4171"
"MU","2205276","Jatobá do Piauí (PI)","4523"
"MU","2205300","Jerumenha (PI)","4371"
"MU","2205359","João Costa (PI)","3199"
"MU","2205409","Joaquim Pires (PI)","13779"
"MU","2205458","Joca Marques (PI)","5345"
"MU","2205508","José de Freitas (PI)","35164"
"MU","2205516","Juazeiro do Piauí (PI)","4769"
"MU","2205524","Júlio Borges (PI)","5250"
"MU","2205532","Jurema (PI)","4388"
"MU","2205540","Lagoinha do Piauí (PI)","2563"
"MU","2205557","Lagoa Alegre (PI)","7862"
"MU","2205565","Lagoa do Barro do Piauí (PI)","4543"
"MU","2205573","Lagoa de São Francisco (PI)","6520"
"MU","2205581","Lagoa do Piauí (PI)","3684"
"MU","2205599","Lagoa do Sítio (PI)","5042"
"MU","2205607","Landri Sales (PI)","5586"
"MU","2205706","Luís Correia (PI)","26147"
"MU","2205805","Luzilândia (PI)","24323"
"MU","2205854","Madeiro (PI)","7680"
"MU","2205904","Manoel Emídio (PI)","5357"
"MU","2205953","Marcolândia (PI)","7154"
"MU","2206001","Marcos Parente (PI)","4198"
"MU","2206050","Massapê do Piauí (PI)","6428"
"MU","2206100","Matias Olímpio (PI)","10465"
"MU","2206209","Miguel Alves (PI)","32178"
"MU","2206308","Miguel Leão (PI)","1194"
"MU","2206357","Milton Brandão (PI)","7018"
"MU","2206407","Monsenhor Gil (PI)","10321"
"MU","2206506","Monsenhor Hipólito (PI)","7163"
"MU","2206605","Monte Alegre do Piauí (PI)","10335"
"MU","2206654","Morro Cabeça no Tempo (PI)","4241"
"MU","2206670","Morro do Chapéu do Piauí (PI)","6377"
"MU","2206696","Murici dos Portelas (PI)","7655"
"MU","2206704","Nazaré do Piauí (PI)","6947"
"MU","2206753","Nossa Senhora de Nazaré (PI)","4048"
"MU","2206803","Nossa Senhora dos Remédios (PI)","8044"
"MU","2206902","Novo Oriente do Piauí (PI)","6191"
"MU","2206951","Novo Santo Antônio (PI)","3383"
"MU","2207009","Oeiras (PI)","35075"
"MU","2207108","Olho D'Água do Piauí (PI)","2637"
"MU","2207207","Padre Marcos (PI)","7340"
"MU","2207306","Paes Landim (PI)","4462"
"MU","2207355","Pajeú do Piauí (PI)","3616"
"MU","2207405","Palmeira do Piauí (PI)","4985"
"MU","2207504","Palmeirais (PI)","13721"
"MU","2207553","Paquetá (PI)","4531"
"MU","2207603","Parnaguá (PI)","10313"
"MU","2207702","Parnaíba (PI)","140839"
"MU","2207751","Passagem Franca do Piauí (PI)","4127"
"MU","2207777","Patos do Piauí (PI)","6171"
"MU","2207793","Pau D'Arco do Piauí (PI)","3713"
"MU","2207801","Paulistana (PI)","16930"
"MU","2207850","Pavussu (PI)","4291"
"MU","2207900","Pedro II (PI)","36675"
"MU","2207934","Pedro Laurentino (PI)","2105"
"MU","2207959","Nova Santa Rita (PI)","4284"
"MU","2208007","Picos (PI)","70450"
"MU","2208106","Pimenteiras (PI)","11722"
"MU","2208205","Pio IX (PI)","17123"
"MU","2208304","Piracuruca (PI)","25625"
"MU","2208403","Piripiri (PI)","60249"
"MU","2208502","Porto (PI)","11492"
"MU","2208551","Porto Alegre do Piauí (PI)","2468"
"MU","2208601","Prata do Piauí (PI)","3159"
"MU","2208650","Queimada Nova (PI)","9146"
"MU","2208700","Redenção do Gurguéia (PI)","8263"
"MU","2208809","Regeneração (PI)","17633"
"MU","2208858","Riacho Frio (PI)","4884"
"MU","2208874","Ribeira do Piauí (PI)","4103"
"MU","2208908","Ribeiro Gonçalves (PI)","6577"
"MU","2209005","Rio Grande do Piauí (PI)","6430"
"MU","2209104","Santa Cruz do Piauí (PI)","5790"
"MU","2209153","Santa Cruz dos Milagres (PI)","3352"
"MU","2209203","Santa Filomena (PI)","5999"
"MU","2209302","Santa Luz (PI)","5280"
"MU","2209351","Santana do Piauí (PI)","4841"
"MU","2209377","Santa Rosa do Piauí (PI)","5149"
"MU","2209401","Santo Antônio de Lisboa (PI)","5729"
"MU","2209450","Santo Antônio dos Milagres (PI)","1963"
"MU","2209500","Santo Inácio do Piauí (PI)","3626"
"MU","2209559","São Braz do Piauí (PI)","4311"
"MU","2209609","São Félix do Piauí (PI)","3132"
"MU","2209658","São Francisco de Assis do Piauí (PI)","5015"
"MU","2209708","São Francisco do Piauí (PI)","6276"
"MU","2209757","São Gonçalo do Gurguéia (PI)","2455"
"MU","2209807","São Gonçalo do Piauí (PI)","4342"
"MU","2209856","São João da Canabrava (PI)","4364"
"MU","2209872","São João da Fronteira (PI)","5008"
"MU","2209906","São João da Serra (PI)","6672"
"MU","2209955","São João da Varjota (PI)","4776"
"MU","2209971","São João do Arraial (PI)","7081"
"MU","2210003","São João do Piauí (PI)","18689"
"MU","2210052","São José do Divino (PI)","5045"
"MU","2210102","São José do Peixe (PI)","3730"
"MU","2210201","São José do Piauí (PI)","6808"
"MU","2210300","São Julião (PI)","5908"
"MU","2210359","São Lourenço do Piauí (PI)","4899"
"MU","2210375","São Luis do Piauí (PI)","2596"
"MU","2210383","São Miguel da Baixa Grande (PI)","2083"
"MU","2210391","São Miguel do Fidalgo (PI)","3078"
"MU","2210409","São Miguel do Tapuio (PI)","19201"
"MU","2210508","São Pedro do Piauí (PI)","13083"
"MU","2210607","São Raimundo Nonato (PI)","30852"
"MU","2210623","Sebastião Barros (PI)","4178"
"MU","2210631","Sebastião Leal (PI)","4080"
"MU","2210656","Sigefredo Pacheco (PI)","9506"
"MU","2210706","Simões (PI)","13734"
"MU","2210805","Simplício Mendes (PI)","11472"
"MU","2210904","Socorro do Piauí (PI)","4599"
"MU","2210938","Sussuapara (PI)","5537"
"MU","2210953","Tamboril do Piauí (PI)","2897"
"MU","2210979","Tanque do Piauí (PI)","2605"
"MU","2211001","Teresina (PI)","779939"
"MU","2211100","União (PI)","41661"
"MU","2211209","Uruçuí (PI)","19017"
"MU","2211308","Valença do Piauí (PI)","19716"
"MU","2211357","Várzea Branca (PI)","5178"
"MU","2211407","Várzea Grande (PI)","4429"
"MU","2211506","Vera Mendes (PI)","3097"
"MU","2211605","Vila Nova do Piauí (PI)","3030"
"MU","2211704","Wall Ferraz (PI)","4452"
"MU","2300101","Abaiara (CE)","10227"
"MU","2300150","Acarape (CE)","14658"
"MU","2300200","Acaraú (CE)","52123"
"MU","2300309","Acopiara (CE)","48703"
"MU","2300408","Aiuaba (CE)","15585"
"MU","2300507","Alcântaras (CE)","10270"
"MU","2300606","Altaneira (CE)","6417"
"MU","2300705","Alto Santo (CE)","19154"
"MU","2300754","Amontada (CE)","37513"
"MU","2300804","Antonina do Norte (CE)","6761"
"MU","2300903","Apuiarés (CE)","13649"
"MU","2301000","Aquiraz (CE)","67265"
"MU","2301109","Aracati (CE)","66049"
"MU","2301208","Aracoiaba (CE)","24423"
"MU","2301257","Ararendá (CE)","10649"
"MU","2301307","Araripe (CE)","21214"
"MU","2301406","Aratuba (CE)","12129"
"MU","2301505","Arneiroz (CE)","7302"
"MU","2301604","Assaré (CE)","21616"
"MU","2301703","Aurora (CE)","24480"
"MU","2301802","Baixio (CE)","5780"
"MU","2301851","Banabuiú (CE)","17448"
"MU","2301901","Barbalha (CE)","50386"
"MU","2301950","Barreira (CE)","18453"
"MU","2302008","Barro (CE)","20673"
"MU","2302057","Barroquinha (CE)","14812"
"MU","2302107","Baturité (CE)","31669"
"MU","2302206","Beberibe (CE)","46155"
"MU","2302305","Bela Cruz (CE)","29566"
"MU","2302404","Boa Viagem (CE)","53538"
"MU","2302503","Brejo Santo (CE)","39613"
"MU","2302602","Camocim (CE)","58470"
"MU","2302701","Campos Sales (CE)","25553"
"MU","2302800","Canindé (CE)","73878"
"MU","2302909","Capistrano (CE)","16403"
"MU","2303006","Caridade (CE)","17977"
"MU","2303105","Cariré (CE)","18527"
"MU","2303204","Caririaçu (CE)","26325"
"MU","2303303","Cariús (CE)","18649"
"MU","2303402","Carnaubal (CE)","16001"
"MU","2303501","Cascavel (CE)","63932"
"MU","2303600","Catarina (CE)","17028"
"MU","2303659","Catunda (CE)","10508"
"MU","2303709","Caucaia (CE)","316906"
"MU","2303808","Cedro (CE)","24607"
"MU","2303907","Chaval (CE)","12215"
"MU","2303931","Choró (CE)","12790"
"MU","2303956","Chorozinho (CE)","18261"
"MU","2304004","Coreaú (CE)","21171"
"MU","2304103","Crateús (CE)","72386"
"MU","2304202","Crato (CE)","111198"
"MU","2304236","Croatá (CE)","17317"
"MU","2304251","Cruz (CE)","22144"
"MU","2304269","Deputado Irapuan Pinheiro (CE)","9108"
"MU","2304277","Ererê (CE)","6927"
"MU","2304285","Eusébio (CE)","38189"
"MU","2304301","Farias Brito (CE)","19244"
"MU","2304350","Forquilha (CE)","20181"
"MU","2304400","Fortaleza (CE)","2431415"
"MU","2304459","Fortim (CE)","14072"
"MU","2304509","Frecheirinha (CE)","12830"
"MU","2304608","General Sampaio (CE)","6540"
"MU","2304657","Graça (CE)","15297"
"MU","2304707","Granja (CE)","51410"
"MU","2304806","Granjeiro (CE)","4931"
"MU","2304905","Groaíras (CE)","9456"
"MU","2304954","Guaiúba (CE)","22405"
"MU","2305001","Guaraciaba do Norte (CE)","36705"
"MU","2305100","Guaramiranga (CE)","4307"
"MU","2305209","Hidrolândia (CE)","18534"
"MU","2305233","Horizonte (CE)","48660"
"MU","2305266","Ibaretama (CE)","12728"
"MU","2305308","Ibiapina (CE)","23088"
"MU","2305332","Ibicuitinga (CE)","11000"
"MU","2305357","Icapuí (CE)","18186"
"MU","2305407","Icó (CE)","63262"
"MU","2305506","Iguatu (CE)","92260"
"MU","2305605","Independência (CE)","25413"
"MU","2305654","Ipaporanga (CE)","11353"
"MU","2305704","Ipaumirim (CE)","11591"
"MU","2305803","Ipu (CE)","39438"
"MU","2305902","Ipueiras (CE)","38044"
"MU","2306009","Iracema (CE)","14313"
"MU","2306108","Irauçuba (CE)","21921"
"MU","2306207","Itaiçaba (CE)","7462"
"MU","2306256","Itaitinga (CE)","31107"
"MU","2306306","Itapajé (CE)","45426"
"MU","2306405","Itapipoca (CE)","107281"
"MU","2306504","Itapiúna (CE)","17602"
"MU","2306553","Itarema (CE)","34296"
"MU","2306603","Itatira (CE)","17689"
"MU","2306702","Jaguaretama (CE)","17851"
"MU","2306801","Jaguaribara (CE)","9780"
"MU","2306900","Jaguaribe (CE)","35237"
"MU","2307007","Jaguaruana (CE)","30965"
"MU","2307106","Jardim (CE)","25853"
"MU","2307205","Jati (CE)","7270"
"MU","2307254","Jijoca de Jericoacoara (CE)","15442"
"MU","2307304","Juazeiro do Norte (CE)","242139"
"MU","2307403","Jucás (CE)","22890"
"MU","2307502","Lavras da Mangabeira (CE)","29872"
"MU","2307601","Limoeiro do Norte (CE)","53289"
"MU","2307635","Madalena (CE)","17051"
"MU","2307650","Maracanaú (CE)","197301"
"MU","2307700","Maranguape (CE)","102982"
"MU","2307809","Marco (CE)","23107"
"MU","2307908","Martinópole (CE)","10304"
"MU","2308005","Massapê (CE)","33256"
"MU","2308104","Mauriti (CE)","41679"
"MU","2308203","Meruoca (CE)","12148"
"MU","2308302","Milagres (CE)","27355"
"MU","2308351","Milhã (CE)","14111"
"MU","2308377","Miraíma (CE)","12131"
"MU","2308401","Missão Velha (CE)","33690"
"MU","2308500","Mombaça (CE)","44364"
"MU","2308609","Monsenhor Tabosa (CE)","16557"
"MU","2308708","Morada Nova (CE)","61751"
"MU","2308807","Moraújo (CE)","8005"
"MU","2308906","Morrinhos (CE)","21111"
"MU","2309003","Mucambo (CE)","14007"
"MU","2309102","Mulungu (CE)","10975"
"MU","2309201","Nova Olinda (CE)","12974"
"MU","2309300","Nova Russas (CE)","30615"
"MU","2309409","Novo Oriente (CE)","27418"
"MU","2309458","Ocara (CE)","23359"
"MU","2309508","Orós (CE)","21268"
"MU","2309607","Pacajus (CE)","54881"
"MU","2309706","Pacatuba (CE)","65772"
"MU","2309805","Pacoti (CE)","11097"
"MU","2309904","Pacujá (CE)","5950"
"MU","2310001","Palhano (CE)","8797"
"MU","2310100","Palmácia (CE)","10352"
"MU","2310209","Paracuru (CE)","30665"
"MU","2310258","Paraipaba (CE)","28192"
"MU","2310308","Parambu (CE)","30596"
"MU","2310407","Paramoti (CE)","11573"
"MU","2310506","Pedra Branca (CE)","40762"
