"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","2924678","Piraí do Norte (BA)","10007"
"MU","2924702","Piripá (BA)","10952"
"MU","2924801","Piritiba (BA)","24538"
"MU","2924900","Planaltino (BA)","9272"
"MU","2925006","Planalto (BA)","26092"
"MU","2925105","Poções (BA)","46862"
"MU","2925204","Pojuca (BA)","39045"
"MU","2925253","Ponto Novo (BA)","15012"
"MU","2925303","Porto Seguro (BA)","146625"
"MU","2925402","Potiraguá (BA)","7549"
"MU","2925501","Prado (BA)","28152"
"MU","2925600","Presidente Dutra (BA)","15121"
"MU","2925709","Presidente Jânio Quadros (BA)","12505"
"MU","2925758","Presidente Tancredo Neves (BA)","27422"
"MU","2925808","Queimadas (BA)","25445"
"MU","2925907","Quijingue (BA)","27533"
"MU","2925931","Quixabeira (BA)","8990"
"MU","2925956","Rafael Jambeiro (BA)","22610"
"MU","2926004","Remanso (BA)","41200"
"MU","2926103","Retirolândia (BA)","14295"
"MU","2926202","Riachão das Neves (BA)","22343"
"MU","2926301","Riachão do Jacuípe (BA)","33403"
"MU","2926400","Riacho de Santana (BA)","35240"
"MU","2926509","Ribeira do Amparo (BA)","14843"
"MU","2926608","Ribeira do Pombal (BA)","52956"
"MU","2926657","Ribeirão do Largo (BA)","6304"
"MU","2926707","Rio de Contas (BA)","13048"
"MU","2926806","Rio do Antônio (BA)","15289"
"MU","2926905","Rio do Pires (BA)","11645"
"MU","2927002","Rio Real (BA)","40475"
"MU","2927101","Rodelas (BA)","9213"
"MU","2927200","Ruy Barbosa (BA)","30767"
"MU","2927309","Salinas da Margarida (BA)","15463"
"MU","2927408","Salvador (BA)","2857329"
"MU","2927507","Santa Bárbara (BA)","20694"
"MU","2927606","Santa Brígida (BA)","14088"
"MU","2927705","Santa Cruz Cabrália (BA)","27626"
"MU","2927804","Santa Cruz da Vitória (BA)","6354"
"MU","2927903","Santa Inês (BA)","10656"
"MU","2928000","Santaluz (BA)","37158"
"MU","2928059","Santa Luzia (BA)","12751"
"MU","2928109","Santa Maria da Vitória (BA)","39920"
"MU","2928208","Santana (BA)","26517"
"MU","2928307","Santanópolis (BA)","8920"
"MU","2928406","Santa Rita de Cássia (BA)","28192"
"MU","2928505","Santa Terezinha (BA)","10345"
"MU","2928604","Santo Amaro (BA)","59512"
"MU","2928703","Santo Antônio de Jesus (BA)","100605"
"MU","2928802","Santo Estêvão (BA)","52413"
"MU","2928901","São Desidério (BA)","33193"
"MU","2928950","São Domingos (BA)","9042"
"MU","2929008","São Félix (BA)","14717"
"MU","2929057","São Félix do Coribe (BA)","15310"
"MU","2929107","São Felipe (BA)","21069"
"MU","2929206","São Francisco do Conde (BA)","39338"
"MU","2929255","São Gabriel (BA)","18798"
"MU","2929305","São Gonçalo dos Campos (BA)","37139"
"MU","2929354","São José da Vitória (BA)","5710"
"MU","2929370","São José do Jacuípe (BA)","10417"
"MU","2929404","São Miguel das Matas (BA)","11645"
"MU","2929503","São Sebastião do Passé (BA)","44164"
"MU","2929602","Sapeaçu (BA)","17387"
"MU","2929701","Sátiro Dias (BA)","19644"
"MU","2929750","Saubara (BA)","11978"
"MU","2929800","Saúde (BA)","12883"
"MU","2929909","Seabra (BA)","43941"
"MU","2930006","Sebastião Laranjeiras (BA)","11351"
"MU","2930105","Senhor do Bonfim (BA)","78588"
"MU","2930154","Serra do Ramalho (BA)","31532"
"MU","2930204","Sento Sé (BA)","40703"
"MU","2930303","Serra Dourada (BA)","17452"
"MU","2930402","Serra Preta (BA)","15064"
"MU","2930501","Serrinha (BA)","80411"
"MU","2930600","Serrolândia (BA)","13347"
"MU","2930709","Simões Filho (BA)","132906"
"MU","2930758","Sítio do Mato (BA)","12965"
"MU","2930766","Sítio do Quinto (BA)","10316"
"MU","2930774","Sobradinho (BA)","22806"
"MU","2930808","Souto Soares (BA)","16905"
"MU","2930907","Tabocas do Brejo Velho (BA)","12517"
"MU","2931004","Tanhaçu (BA)","20416"
"MU","2931053","Tanque Novo (BA)","17285"
"MU","2931103","Tanquinho (BA)","7909"
"MU","2931202","Taperoá (BA)","20889"
"MU","2931301","Tapiramutá (BA)","17046"
"MU","2931350","Teixeira de Freitas (BA)","158445"
"MU","2931400","Teodoro Sampaio (BA)","7493"
"MU","2931509","Teofilândia (BA)","22479"
"MU","2931608","Teolândia (BA)","14860"
"MU","2931707","Terra Nova (BA)","12965"
"MU","2931806","Tremedal (BA)","16608"
"MU","2931905","Tucano (BA)","50568"
"MU","2932002","Uauá (BA)","24486"
"MU","2932101","Ubaíra (BA)","19914"
"MU","2932200","Ubaitaba (BA)","19275"
"MU","2932309","Ubatã (BA)","26795"
"MU","2932408","Uibaí (BA)","13884"
"MU","2932457","Umburanas (BA)","19034"
"MU","2932507","Una (BA)","19484"
"MU","2932606","Urandi (BA)","16651"
"MU","2932705","Uruçuca (BA)","20630"
"MU","2932804","Utinga (BA)","19098"
"MU","2932903","Valença (BA)","95858"
"MU","2933000","Valente (BA)","28130"
"MU","2933059","Várzea da Roça (BA)","14087"
"MU","2933109","Várzea do Poço (BA)","9130"
"MU","2933158","Várzea Nova (BA)","12772"
"MU","2933174","Varzedo (BA)","8895"
"MU","2933208","Vera Cruz (BA)","42706"
"MU","2933257","Vereda (BA)","6258"
"MU","2933307","Vitória da Conquista (BA)","338885"
"MU","2933406","Wagner (BA)","9347"
"MU","2933455","Wanderley (BA)","12299"
"MU","2933505","Wenceslau Guimarães (BA)","21228"
"MU","2933604","Xique-Xique (BA)","46440"
"MU","3100104","Abadia dos Dourados (MG)","6972"
"MU","3100203","Abaeté (MG)","23223"
"MU","3100302","Abre Campo (MG)","13465"
"MU","3100401","Acaiaca (MG)","3994"
"MU","3100500","Açucena (MG)","9575"
"MU","3100609","Água Boa (MG)","13600"
"MU","3100708","Água Comprida (MG)","2005"
"MU","3100807","Aguanil (MG)","4448"
"MU","3100906","Águas Formosas (MG)","19166"
"MU","3101003","Águas Vermelhas (MG)","13477"
"MU","3101102","Aimorés (MG)","25193"
"MU","3101201","Aiuruoca (MG)","6032"
"MU","3101300","Alagoa (MG)","2683"
"MU","3101409","Albertina (MG)","3003"
"MU","3101508","Além Paraíba (MG)","35321"
"MU","3101607","Alfenas (MG)","79481"
"MU","3101631","Alfredo Vasconcelos (MG)","6831"
"MU","3101706","Almenara (MG)","41642"
"MU","3101805","Alpercata (MG)","7411"
"MU","3101904","Alpinópolis (MG)","19745"
"MU","3102001","Alterosa (MG)","14414"
"MU","3102050","Alto Caparaó (MG)","5799"
"MU","3102100","Alto Rio Doce (MG)","11146"
"MU","3102209","Alvarenga (MG)","3973"
"MU","3102308","Alvinópolis (MG)","15239"
"MU","3102407","Alvorada de Minas (MG)","3606"
"MU","3102506","Amparo do Serra (MG)","4751"
"MU","3102605","Andradas (MG)","40747"
"MU","3102704","Cachoeira de Pajeú (MG)","9382"
"MU","3102803","Andrelândia (MG)","12242"
"MU","3102852","Angelândia (MG)","8481"
"MU","3102902","Antônio Carlos (MG)","11432"
"MU","3103009","Antônio Dias (MG)","9363"
"MU","3103108","Antônio Prado de Minas (MG)","1609"
"MU","3103207","Araçaí (MG)","2341"
"MU","3103306","Aracitaba (MG)","2066"
"MU","3103405","Araçuaí (MG)","36705"
"MU","3103504","Araguari (MG)","116691"
"MU","3103603","Arantina (MG)","2804"
"MU","3103702","Araponga (MG)","8425"
"MU","3103751","Araporã (MG)","6804"
"MU","3103801","Arapuá (MG)","2833"
"MU","3103900","Araújos (MG)","9142"
"MU","3104007","Araxá (MG)","105083"
"MU","3104106","Arceburgo (MG)","10657"
"MU","3104205","Arcos (MG)","39793"
"MU","3104304","Areado (MG)","14955"
"MU","3104403","Argirita (MG)","2751"
"MU","3104452","Aricanduva (MG)","5191"
"MU","3104502","Arinos (MG)","17888"
"MU","3104601","Astolfo Dutra (MG)","14085"
"MU","3104700","Ataléia (MG)","13064"
"MU","3104809","Augusto de Lima (MG)","4888"
"MU","3104908","Baependi (MG)","19094"
"MU","3105004","Baldim (MG)","7851"
"MU","3105103","Bambuí (MG)","23757"
"MU","3105202","Bandeira (MG)","4825"
"MU","3105301","Bandeira do Sul (MG)","5713"
"MU","3105400","Barão de Cocais (MG)","32319"
"MU","3105509","Barão de Monte Alto (MG)","5443"
"MU","3105608","Barbacena (MG)","136392"
"MU","3105707","Barra Longa (MG)","5250"
"MU","3105905","Barroso (MG)","20720"
"MU","3106002","Bela Vista de Minas (MG)","10248"
"MU","3106101","Belmiro Braga (MG)","3433"
"MU","3106200","Belo Horizonte (MG)","2501576"
"MU","3106309","Belo Oriente (MG)","26396"
"MU","3106408","Belo Vale (MG)","7710"
"MU","3106507","Berilo (MG)","11995"
"MU","3106606","Bertópolis (MG)","4602"
"MU","3106655","Berizal (MG)","4705"
"MU","3106705","Betim (MG)","432575"
"MU","3106804","Bias Fortes (MG)","3430"
"MU","3106903","Bicas (MG)","14431"
"MU","3107000","Biquinhas (MG)","2532"
"MU","3107109","Boa Esperança (MG)","40031"
"MU","3107208","Bocaina de Minas (MG)","5091"
"MU","3107307","Bocaiúva (MG)","49942"
"MU","3107406","Bom Despacho (MG)","50166"
"MU","3107505","Bom Jardim de Minas (MG)","6489"
"MU","3107604","Bom Jesus da Penha (MG)","4190"
"MU","3107703","Bom Jesus do Amparo (MG)","6031"
"MU","3107802","Bom Jesus do Galho (MG)","15010"
"MU","3107901","Bom Repouso (MG)","10558"
"MU","3108008","Bom Sucesso (MG)","17598"
"MU","3108107","Bonfim (MG)","6876"
"MU","3108206","Bonfinópolis de Minas (MG)","5544"
"MU","3108255","Bonito de Minas (MG)","11088"
"MU","3108305","Borda da Mata (MG)","19202"
"MU","3108404","Botelhos (MG)","14995"
"MU","3108503","Botumirim (MG)","6350"
"MU","3108552","Brasilândia de Minas (MG)","16321"
"MU","3108602","Brasília de Minas (MG)","32288"
"MU","3108701","Brás Pires (MG)","4374"
"MU","3108800","Braúnas (MG)","4835"
"MU","3108909","Brazópolis (MG)","14508"
"MU","3109006","Brumadinho (MG)","39520"
"MU","3109105","Bueno Brandão (MG)","11010"
"MU","3109204","Buenópolis (MG)","10377"
"MU","3109253","Bugre (MG)","4074"
"MU","3109303","Buritis (MG)","24663"
"MU","3109402","Buritizeiro (MG)","27988"
"MU","3109451","Cabeceira Grande (MG)","6909"
"MU","3109501","Cabo Verde (MG)","14075"
"MU","3109600","Cachoeira da Prata (MG)","3616"
"MU","3109709","Cachoeira de Minas (MG)","11514"
"MU","3109808","Cachoeira Dourada (MG)","2677"
"MU","3109907","Caetanópolis (MG)","11495"
"MU","3110004","Caeté (MG)","44377"
"MU","3110103","Caiana (MG)","5450"
"MU","3110202","Cajuri (MG)","4002"
"MU","3110301","Caldas (MG)","14417"
"MU","3110400","Camacho (MG)","2934"
"MU","3110509","Camanducaia (MG)","21738"
"MU","3110608","Cambuí (MG)","29278"
"MU","3110707","Cambuquira (MG)","12816"
"MU","3110806","Campanário (MG)","3711"
"MU","3110905","Campanha (MG)","16565"
"MU","3111002","Campestre (MG)","21056"
"MU","3111101","Campina Verde (MG)","19738"
"MU","3111150","Campo Azul (MG)","3810"
"MU","3111200","Campo Belo (MG)","53866"
"MU","3111309","Campo do Meio (MG)","11658"
"MU","3111408","Campo Florido (MG)","8029"
"MU","3111507","Campos Altos (MG)","15356"
"MU","3111606","Campos Gerais (MG)","28703"
"MU","3111705","Canaã (MG)","4579"
"MU","3111804","Canápolis (MG)","12025"
"MU","3111903","Cana Verde (MG)","5612"
"MU","3112000","Candeias (MG)","14883"
"MU","3112059","Cantagalo (MG)","4498"
"MU","3112109","Caparaó (MG)","5424"
"MU","3112208","Capela Nova (MG)","4673"
"MU","3112307","Capelinha (MG)","37856"
"MU","3112406","Capetinga (MG)","6952"
"MU","3112505","Capim Branco (MG)","9679"
"MU","3112604","Capinópolis (MG)","16109"
"MU","3112653","Capitão Andrade (MG)","5420"
"MU","3112703","Capitão Enéas (MG)","15153"
"MU","3112802","Capitólio (MG)","8601"
"MU","3112901","Caputira (MG)","9287"
"MU","3113008","Caraí (MG)","23586"
"MU","3113107","Caranaíba (MG)","3200"
"MU","3113206","Carandaí (MG)","25327"
"MU","3113305","Carangola (MG)","32988"
"MU","3113404","Caratinga (MG)","91503"
"MU","3113503","Carbonita (MG)","9396"
"MU","3113602","Careaçu (MG)","6721"
"MU","3113701","Carlos Chagas (MG)","19007"
"MU","3113800","Carmésia (MG)","2617"
"MU","3113909","Carmo da Cachoeira (MG)","12158"
"MU","3114006","Carmo da Mata (MG)","11439"
"MU","3114105","Carmo de Minas (MG)","14769"
"MU","3114204","Carmo do Cajuru (MG)","22257"
"MU","3114303","Carmo do Paranaíba (MG)","30324"
"MU","3114402","Carmo do Rio Claro (MG)","21180"
"MU","3114501","Carmópolis de Minas (MG)","19144"
"MU","3114550","Carneirinho (MG)","9986"
"MU","3114600","Carrancas (MG)","4044"
"MU","3114709","Carvalhópolis (MG)","3560"
"MU","3114808","Carvalhos (MG)","4495"
"MU","3114907","Casa Grande (MG)","2260"
"MU","3115003","Cascalho Rico (MG)","3057"
"MU","3115102","Cássia (MG)","17739"
"MU","3115201","Conceição da Barra de Minas (MG)","3962"
"MU","3115300","Cataguases (MG)","74691"
"MU","3115359","Catas Altas (MG)","5330"
"MU","3115409","Catas Altas da Noruega (MG)","3629"
"MU","3115458","Catuji (MG)","6366"
"MU","3115474","Catuti (MG)","5008"
"MU","3115508","Caxambu (MG)","21703"
"MU","3115607","Cedro do Abaeté (MG)","1171"
"MU","3115706","Central de Minas (MG)","7017"
"MU","3115805","Centralina (MG)","10425"
"MU","3115904","Chácara (MG)","3121"
"MU","3116001","Chalé (MG)","5709"
"MU","3116100","Chapada do Norte (MG)","15368"
"MU","3116159","Chapada Gaúcha (MG)","13397"
"MU","3116209","Chiador (MG)","2702"
"MU","3116308","Cipotânea (MG)","6774"
"MU","3116407","Claraval (MG)","4810"
"MU","3116506","Claro dos Poções (MG)","7590"
"MU","3116605","Cláudio (MG)","28366"
"MU","3116704","Coimbra (MG)","7517"
"MU","3116803","Coluna (MG)","8907"
"MU","3116902","Comendador Gomes (MG)","3103"
"MU","3117009","Comercinho (MG)","7090"
"MU","3117108","Conceição da Aparecida (MG)","10261"
"MU","3117207","Conceição das Pedras (MG)","2811"
"MU","3117306","Conceição das Alagoas (MG)","27425"
"MU","3117405","Conceição de Ipanema (MG)","4570"
"MU","3117504","Conceição do Mato Dentro (MG)","17641"
"MU","3117603","Conceição do Pará (MG)","5480"
"MU","3117702","Conceição do Rio Verde (MG)","13590"
"MU","3117801","Conceição dos Ouros (MG)","11525"
"MU","3117836","Cônego Marinho (MG)","7595"
"MU","3117876","Confins (MG)","6657"
"MU","3117900","Congonhal (MG)","11813"
"MU","3118007","Congonhas (MG)","54196"
"MU","3118106","Congonhas do Norte (MG)","5044"
"MU","3118205","Conquista (MG)","6908"
"MU","3118304","Conselheiro Lafaiete (MG)","127539"
"MU","3118403","Conselheiro Pena (MG)","22892"
"MU","3118502","Consolação (MG)","1782"
"MU","3118601","Contagem (MG)","659070"
"MU","3118700","Coqueiral (MG)","9191"
"MU","3118809","Coração de Jesus (MG)","26592"
"MU","3118908","Cordisburgo (MG)","8883"
"MU","3119005","Cordislândia (MG)","3534"
"MU","3119104","Corinto (MG)","23797"
"MU","3119203","Coroaci (MG)","10040"
"MU","3119302","Coromandel (MG)","27982"
"MU","3119401","Coronel Fabriciano (MG)","109405"
"MU","3119500","Coronel Murta (MG)","9228"
"MU","3119609","Coronel Pacheco (MG)","3080"
"MU","3119708","Coronel Xavier Chaves (MG)","3426"
"MU","3119807","Córrego Danta (MG)","3241"
"MU","3119906","Córrego do Bom Jesus (MG)","3714"
"MU","3119955","Córrego Fundo (MG)","6290"
"MU","3120003","Córrego Novo (MG)","2814"
"MU","3120102","Couto de Magalhães de Minas (MG)","4396"
"MU","3120151","Crisólita (MG)","6646"
"MU","3120201","Cristais (MG)","12660"
"MU","3120300","Cristália (MG)","5960"
"MU","3120409","Cristiano Otoni (MG)","5145"
"MU","3120508","Cristina (MG)","10258"
"MU","3120607","Crucilândia (MG)","5014"
"MU","3120706","Cruzeiro da Fortaleza (MG)","4134"
"MU","3120805","Cruzília (MG)","15358"
"MU","3120839","Cuparaque (MG)","4960"
"MU","3120870","Curral de Dentro (MG)","7656"
"MU","3120904","Curvelo (MG)","79625"
"MU","3121001","Datas (MG)","5399"
"MU","3121100","Delfim Moreira (MG)","8035"
"MU","3121209","Delfinópolis (MG)","7098"
"MU","3121258","Delta (MG)","10291"
"MU","3121308","Descoberto (MG)","4996"
"MU","3121407","Desterro de Entre Rios (MG)","7232"
"MU","3121506","Desterro do Melo (MG)","2919"
"MU","3121605","Diamantina (MG)","47617"
"MU","3121704","Diogo de Vasconcelos (MG)","3814"
"MU","3121803","Dionísio (MG)","7852"
"MU","3121902","Divinésia (MG)","3411"
"MU","3122009","Divino (MG)","19884"
"MU","3122108","Divino das Laranjeiras (MG)","4984"
"MU","3122207","Divinolândia de Minas (MG)","7527"
"MU","3122306","Divinópolis (MG)","235977"
"MU","3122355","Divisa Alegre (MG)","6702"
"MU","3122405","Divisa Nova (MG)","5996"
"MU","3122454","Divisópolis (MG)","10820"
"MU","3122470","Dom Bosco (MG)","3699"
"MU","3122504","Dom Cavati (MG)","5097"
"MU","3122603","Dom Joaquim (MG)","4482"
"MU","3122702","Dom Silvério (MG)","5243"
"MU","3122801","Dom Viçoso (MG)","3007"
"MU","3122900","Dona Eusébia (MG)","6523"
"MU","3123007","Dores de Campos (MG)","10081"
"MU","3123106","Dores de Guanhães (MG)","5185"
"MU","3123205","Dores do Indaiá (MG)","13541"
"MU","3123304","Dores do Turvo (MG)","4289"
"MU","3123403","Doresópolis (MG)","1521"
"MU","3123502","Douradoquara (MG)","1905"
"MU","3123528","Durandé (MG)","7811"
"MU","3123601","Elói Mendes (MG)","27823"
"MU","3123700","Engenheiro Caldas (MG)","11064"
"MU","3123809","Engenheiro Navarro (MG)","7244"
"MU","3123858","Entre Folhas (MG)","5362"
"MU","3123908","Entre Rios de Minas (MG)","15214"
"MU","3124005","Ervália (MG)","18829"
"MU","3124104","Esmeraldas (MG)","70200"
"MU","3124203","Espera Feliz (MG)","24773"
"MU","3124302","Espinosa (MG)","31624"
"MU","3124401","Espírito Santo do Dourado (MG)","4673"
"MU","3124500","Estiva (MG)","11321"
"MU","3124609","Estrela Dalva (MG)","2361"
"MU","3124708","Estrela do Indaiá (MG)","3508"
"MU","3124807","Estrela do Sul (MG)","7936"
"MU","3124906","Eugenópolis (MG)","11218"
"MU","3125002","Ewbank da Câmara (MG)","3904"
"MU","3125101","Extrema (MG)","35474"
"MU","3125200","Fama (MG)","2379"
"MU","3125309","Faria Lemos (MG)","3262"
"MU","3125408","Felício dos Santos (MG)","4804"
"MU","3125507","São Gonçalo do Rio Preto (MG)","3161"
"MU","3125606","Felisburgo (MG)","7409"
"MU","3125705","Felixlândia (MG)","15235"
"MU","3125804","Fernandes Tourinho (MG)","3394"
"MU","3125903","Ferros (MG)","9949"
"MU","3125952","Fervedouro (MG)","10957"
"MU","3126000","Florestal (MG)","7386"
"MU","3126109","Formiga (MG)","67540"
"MU","3126208","Formoso (MG)","9431"
"MU","3126307","Fortaleza de Minas (MG)","4387"
"MU","3126406","Fortuna de Minas (MG)","2927"
"MU","3126505","Francisco Badaró (MG)","10343"
"MU","3126604","Francisco Dumont (MG)","5187"
"MU","3126703","Francisco Sá (MG)","26181"
"MU","3126752","Franciscópolis (MG)","5446"
"MU","3126802","Frei Gaspar (MG)","5891"
"MU","3126901","Frei Inocêncio (MG)","9555"
"MU","3126950","Frei Lagonegro (MG)","3469"
"MU","3127008","Fronteira (MG)","17701"
"MU","3127057","Fronteira dos Vales (MG)","4601"
"MU","3127073","Fruta de Leite (MG)","5441"
"MU","3127107","Frutal (MG)","58962"
"MU","3127206","Funilândia (MG)","4304"
"MU","3127305","Galiléia (MG)","6844"
"MU","3127339","Gameleiras (MG)","5122"
"MU","3127354","Glaucilândia (MG)","3136"
"MU","3127370","Goiabeira (MG)","3328"
"MU","3127388","Goianá (MG)","3940"
"MU","3127404","Gonçalves (MG)","4345"
"MU","3127503","Gonzaga (MG)","6145"
"MU","3127602","Gouveia (MG)","11833"
"MU","3127701","Governador Valadares (MG)","278685"
"MU","3127800","Grão Mogol (MG)","15779"
"MU","3127909","Grupiara (MG)","1389"
"MU","3128006","Guanhães (MG)","34057"
"MU","3128105","Guapé (MG)","14233"
"MU","3128204","Guaraciaba (MG)","10333"
"MU","3128253","Guaraciama (MG)","4954"
"MU","3128303","Guaranésia (MG)","19025"
"MU","3128402","Guarani (MG)","8903"
"MU","3128501","Guarará (MG)","3818"
"MU","3128600","Guarda-Mor (MG)","6591"
"MU","3128709","Guaxupé (MG)","51750"
"MU","3128808","Guidoval (MG)","7105"
"MU","3128907","Guimarânia (MG)","7971"
"MU","3129004","Guiricema (MG)","8442"
"MU","3129103","Gurinhatã (MG)","5704"
"MU","3129202","Heliodora (MG)","6524"
"MU","3129301","Iapu (MG)","10867"
"MU","3129400","Ibertioga (MG)","5033"
"MU","3129509","Ibiá (MG)","25035"
"MU","3129608","Ibiaí (MG)","8351"
"MU","3129657","Ibiracatu (MG)","5975"
"MU","3129707","Ibiraci (MG)","13687"
"MU","3129806","Ibirité (MG)","179015"
"MU","3129905","Ibitiúra de Minas (MG)","3483"
"MU","3130002","Ibituruna (MG)","2982"
"MU","3130051","Icaraí de Minas (MG)","11879"
"MU","3130101","Igarapé (MG)","42246"
"MU","3130200","Igaratinga (MG)","10709"
"MU","3130309","Iguatama (MG)","7971"
"MU","3130408","Ijaci (MG)","6488"
"MU","3130507","Ilicínea (MG)","12303"
"MU","3130556","Imbé de Minas (MG)","6865"
"MU","3130606","Inconfidentes (MG)","7297"
"MU","3130655","Indaiabira (MG)","7363"
"MU","3130705","Indianópolis (MG)","6829"
"MU","3130804","Ingaí (MG)","2757"
"MU","3130903","Inhapim (MG)","24204"
"MU","3131000","Inhaúma (MG)","6228"
"MU","3131109","Inimutaba (MG)","7467"
"MU","3131158","Ipaba (MG)","18438"
"MU","3131208","Ipanema (MG)","19717"
"MU","3131307","Ipatinga (MG)","261344"
